Name,Verb,Verb_Counts,Verb_Counts_Percentaje,Noun,Noun_Counts,Noun_Counts_Percentaje,Pron,Pron_Counts,Pron_Counts_Percentaje
" Christian, Brian  Griffiths, Tom   Algorithms to Live By  The Computer Science of Human Decisions Henry Holt and Co. (2016) ",”,50,0.8949346697691068,science,161,0.3578016312198591,itself,66.0,0.8801173489798639
" Christian, Brian  Griffiths, Tom   Algorithms to Live By  The Computer Science of Human Decisions Henry Holt and Co. (2016) ",go,47,0.8412385895829605,algorithm,155,0.3444674089383737,her,59.0,0.7867715695426056
" Christian, Brian  Griffiths, Tom   Algorithms to Live By  The Computer Science of Human Decisions Henry Holt and Co. (2016) ",take,46,0.8233398961875783,information,147,0.3266884458963931,my,58.0,0.773436458194426
" Christian, Brian  Griffiths, Tom   Algorithms to Live By  The Computer Science of Human Decisions Henry Holt and Co. (2016) ",show,43,0.769643816001432,something,142,0.31557659399515525,she,57.0,0.7601013468462462
" Christian, Brian  Griffiths, Tom   Algorithms to Live By  The Computer Science of Human Decisions Henry Holt and Co. (2016) ",base,41,0.7338464292106677,game,138,0.30668711247416497,s,52.0,0.6934257901053473
" Christian, Brian  Griffiths, Tom   Algorithms to Live By  The Computer Science of Human Decisions Henry Holt and Co. (2016) ",consider,41,0.7338464292106677,i,133,0.2955752605729271,him,49.0,0.6534204560608081
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",be,1073,22.344856309870888,i,769,3.7176698090403675,you,1650.0,19.593872461702887
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",have,279,5.810079133694294,’,578,2.7942953831278703,it,1218.0,14.463840399002494
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",start,151,3.1445231153685964,people,442,2.136814116509548,he,763.0,9.060681629260182
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",’,133,2.7696793002915454,t,427,2.0642978003384096,your,605.0,7.184419902624391
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",do,124,2.5822573927530197,s,262,1.266618322455886,they,548.0,6.507540672129201
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",get,111,2.3115368596418158,”,253,1.2231085327532027,his,454.0,5.391283695523097
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",s,107,2.228238234069138,time,220,1.063572637176698,she,364.0,4.322527015793849
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",make,78,1.624323198667222,“,179,0.8653613729755861,my,360.0,4.275026718916993
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",know,60,1.2494793835901707,business,178,0.8605269518975103,what,348.0,4.132525828286427
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",think,54,1.1245314452311537,day,168,0.8121827411167513,their,331.0,3.930649566559791
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",go,53,1.1037067888379841,content,167,0.8073483200386754,who,287.0,3.408146300914381
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",want,51,1.0620574760516452,brand,160,0.7735073724921441,her,252.0,2.9925187032418954
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",take,50,1.0412328196584757,something,132,0.6381435823060189,me,249.0,2.9568934805842537
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",become,48,0.9995835068721366,years,130,0.628474740149867,we,212.0,2.5175157344733403
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",come,45,0.9371095376926281,m,128,0.6188058979937152,them,211.0,2.5056406602541266
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",say,40,0.8329862557267805,facebook,124,0.5994682136814117,him,123.0,1.460634128963306
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",give,36,0.7496876301541024,way,123,0.5946337926033357,our,70.0,0.8312551953449709
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",create,35,0.7288629737609329,work,116,0.5607928450568045,its,57.0,0.6768792304951906
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",put,34,0.7080383173677635,video,111,0.536620739666425,s,49.0,0.5818786367414797
" Gary Vaynerchuk   Crushing It!  How Great Entrepreneurs Build Their Business and Influence and How You Can, Too HarperBusiness (2018) ",use,33,0.6872136609745939,life,104,0.5027797921198937,themselves,48.0,0.5700035625222658
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,be,1355,21.135548276399938,i,1589,5.34656796769852,it,1594.0,15.530007794232269
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,have,313,4.882233660895336,t,788,2.6514131897711977,you,1370.0,13.347622759158224
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,do,181,2.8232725003899546,’,720,2.4226110363391657,we,1336.0,13.016367887763055
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,make,127,1.9809702074559352,alcohol,425,1.4300134589502018,my,1124.0,10.950896336710834
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,s,89,1.3882389642801436,”,397,1.335800807537012,me,629.0,6.1282151208106
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,tell,89,1.3882389642801436,people,370,1.2449528936742935,our,605.0,5.894388152766952
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,’,84,1.3102480112306973,time,264,0.8882907133243607,your,489.0,4.764224473889322
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,start,81,1.2634534394010295,life,256,0.8613728129205922,what,475.0,4.627825409197194
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,come,76,1.1854624863515832,things,254,0.8546433378196501,who,430.0,4.189399844115354
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,say,75,1.169864295741694,way,249,0.8378196500672948,us,356.0,3.4684333593141075
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,get,74,1.1542661051318046,“,247,0.8310901749663526,her,237.0,2.309041309431021
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,go,69,1.0762751520823584,s,235,0.7907133243606999,they,218.0,2.123928293063133
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,find,65,1.0138823896428015,addiction,230,0.7738896366083445,she,201.0,1.9583008573655496
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,become,60,0.9358914365933552,drinking,188,0.6325706594885598,myself,184.0,1.7926734216679656
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,know,58,0.9046950553735766,something,184,0.6191117092866757,them,171.0,1.66601714731099
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,felt,57,0.8890968647636874,recovery,174,0.585464333781965,their,149.0,1.4516757599376462
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,take,53,0.8267041023241304,thing,160,0.5383580080753702,he,143.0,1.3932190179267343
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,want,52,0.8111059117142412,d,143,0.48115746971736206,yourself,101.0,0.9840218238503508
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,need,46,0.7175167680549056,women,136,0.4576043068640646,its,93.0,0.9060795011691348
 Holly Glenn Whitaker   Quit Like a Woman  The Radical Choice to Not Drink in a Culture Obsessed with Alcohol Bloomsbury Publishing (2019) ,suppose,44,0.6863203868351271,day,136,0.4576043068640646,his,93.0,0.9060795011691348
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,be,961,18.758539918016787,’,596,2.088809448708513,it,919.0,12.450887413629589
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,have,294,5.73882490728089,”,594,2.081800021028283,they,792.0,10.730253353204173
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,’,112,2.186219012297482,t,503,1.7628710615778223,we,720.0,9.754775775640157
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,s,85,1.6591840718329105,i,388,1.3598289699646025,their,697.0,9.443164882807208
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,do,83,1.6201444466133126,“,381,1.3352959730837977,you,587.0,7.952851917084406
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,make,75,1.463985945734921,people,369,1.2932394070024182,he,472.0,6.394797452919659
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,go,57,1.1126293187585399,s,235,0.8236077524270143,our,372.0,5.039967484080748
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,ask,56,1.093109506148741,journal,134,0.4696316545754039,his,343.0,4.647066793117464
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,start,53,1.034550068319344,time,133,0.466126940735289,them,296.0,4.0102967077631755
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,tell,52,1.0150302557095452,psychology,131,0.45911751305505905,what,291.0,3.94255520932123
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,come,48,0.9369510052703494,students,127,0.4450986576945992,she,281.0,3.807072212437339
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,learn,45,0.8783915674409526,science,89,0.31191953177023096,my,248.0,3.3599783227204987
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,say,44,0.8588717548311536,work,88,0.308414817930116,who,244.0,3.3057851239669422
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,take,43,0.8393519422213547,evidence,88,0.308414817930116,her,236.0,3.1973987264598294
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,find,42,0.8198321296115557,way,84,0.29439596256965617,your,224.0,3.03481913019916
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,call,40,0.7807925043919578,york,83,0.29089124872954125,me,160.0,2.167727950142257
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,get,39,0.7612726917821588,beliefs,83,0.29089124872954125,us,154.0,2.0864381520119224
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,give,38,0.74175287917236,group,82,0.2873865348894263,him,92.0,1.2464435713317978
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,become,37,0.722233066562561,change,81,0.2838818210493113,s,38.0,0.514835388158786
 Adam Grant   Think Again  The Power of Knowing What You Don't Know Penguin Publishing Group (2021) ,know,36,0.7027132539527621,al.,81,0.2838818210493113,its,36.0,0.4877387887820079
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,be,533,15.329306873741732,i,1035,4.750103263114416,we,1345.0,17.64860254559769
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,s,138,3.9689387402933565,’,571,2.620588370278581,it,1140.0,14.958666841621834
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,’,124,3.5662927811331606,”,462,2.120335949332232,you,974.0,12.78047500328041
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,have,115,3.3074489502444635,t,410,1.8816834182385607,my,580.0,7.610549796614618
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,do,112,3.2211676732815646,people,373,1.71187296342191,our,520.0,6.823251541792415
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,say,108,3.106125970664366,“,349,1.6017256413786773,what,485.0,6.3639942264794644
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,learn,48,1.380500431406385,m,202,0.9270732938638763,they,377.0,4.946857367799502
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,make,47,1.3517400057520852,vulnerability,194,0.8903575198494653,me,363.0,4.763154441674321
 Brené Brown   Dare to Lead  Brave Work. Tough Conversations. Whole Hearts. Random House (2018) ,ask,46,1.3229795800977855,shame,188,0.8628206893386571,who,239.0,3.136071381708437
